Ean,Title,Author,Pub.Date,Month,Net.Units,Month,Gross.Units,Comp.Units,Return.Units,Prev.Ean
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,200909,127,200909,133,14,6,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,200910,-19,200910,4,18,23,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,200911,-11,200911,13,19,24,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,200912,136,200912,182,11,46,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201001,59,201001,74,8,15,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201002,95,201002,108,14,13,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201003,-46,201003,10,7,56,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201004,35,201004,77,8,42,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201005,0,201005,29,5,29,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201006,-22,201006,2,3,24,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201007,75,201007,87,6,12,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201008,252,201008,258,7,6,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201009,93,201009,99,9,6,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201010,-32,201010,1,17,33,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201011,-31,201011,35,15,66,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201012,205,201012,268,6,63,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201101,86,201101,92,4,6,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201102,-36,201102,41,7,77,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201103,-58,201103,11,14,69,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201104,-18,201104,16,6,34,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201105,22,201105,35,4,13,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201106,-8,201106,6,4,14,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201107,56,201107,71,1,15,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201108,178,201108,191,1,13,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201109,0,201109,19,6,19,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201110,-35,201110,0,13,35,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201111,-18,201111,2,8,20,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201112,99,201112,120,7,21,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201201,93,201201,95,1,2,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201202,-9,201202,2,8,11,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201203,-83,201203,2,6,85,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201204,-15,201204,4,5,19,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201205,-7,201205,1,3,8,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201206,27,201206,38,4,11,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201207,19,201207,20,7,1,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201208,98,201208,121,9,23,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201209,24,201209,44,4,20,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201210,-5,201210,0,28,5,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201211,-53,201211,2,5,55,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201212,29,201212,34,8,5,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201301,43,201301,44,-1,1,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201302,0,201302,3,4,3,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201303,-36,201303,0,9,36,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201304,-9,201304,0,-1,9,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201305,-12,201305,3,1,15,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201306,9,201306,13,3,4,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201307,21,201307,21,5,0,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201308,98,201308,104,1,6,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201309,46,201309,47,8,1,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201310,-12,201310,2,6,14,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201311,1,201311,22,11,21,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201312,12,201312,18,4,6,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201401,13,201401,17,0,4,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201402,-12,201402,0,-1,12,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201403,-8,201403,0,0,8,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201404,-14,201404,0,0,14,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201405,-2,201405,0,0,2,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201406,-2,201406,0,0,2,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201407,0,201407,0,0,0,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201408,0,201408,0,-1,0,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201409,15,201409,15,14,0,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201411,-1,201411,0,0,1,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201412,-9,201412,0,1,9,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201501,89,201501,92,13,3,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201502,19,201502,20,4,1,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201503,-25,201503,6,1,31,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201504,-10,201504,-2,0,8,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201505,-9,201505,0,3,9,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201506,-5,201506,1,0,6,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201507,39,201507,42,1,3,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201508,46,201508,49,3,3,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201509,20,201509,22,2,2,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201510,-15,201510,0,2,15,
9780312132927,YELLOW WALLPAPER,"GILMAN, CHARLOTTE PERKINS",1/15/98,201511,-10,201511,2,2,12,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,199701,10,199701,10,415,0,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,199702,6,199702,6,442,0,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,199703,267,199703,267,403,0,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,199704,12,199704,13,189,1,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,199705,235,199705,235,54,0,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,199706,86,199706,87,18,1,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,199707,143,199707,144,21,1,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,199708,213,199708,223,35,10,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,199709,19,199709,22,50,3,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,199710,32,199710,32,53,0,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,199711,109,199711,123,26,14,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,199712,225,199712,225,14,0,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,199801,163,199801,188,10,25,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,199802,8,199802,8,35,0,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,199803,-14,199803,23,15,37,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,199804,-35,199804,27,14,62,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,199805,-3,199805,40,6,43,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,199806,9,199806,35,4,26,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,199807,150,199807,150,6,0,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,199808,46,199808,46,16,0,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,199809,62,199809,65,56,3,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,199810,-9,199810,26,88,35,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,199811,22,199811,41,0,19,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,199812,358,199812,359,24,1,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,199901,-3,199901,23,20,26,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,199902,5,199902,16,52,11,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,199903,-33,199903,5,25,38,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,199904,64,199904,90,40,26,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,199905,14,199905,39,5,25,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,199906,126,199906,133,4,7,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,199907,159,199907,179,33,20,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,199908,38,199908,44,39,6,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,199909,-23,199909,23,89,46,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,199910,-36,199910,23,133,59,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,199911,89,199911,113,86,24,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,199912,341,199912,377,22,36,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200001,82,200001,89,29,7,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200002,113,200002,114,94,1,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200003,-126,200003,21,70,147,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200004,36,200004,40,44,4,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200005,38,200005,69,13,31,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200006,75,200006,93,10,18,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200007,371,200007,381,20,10,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200008,319,200008,320,8,1,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200009,33,200009,42,42,9,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200010,40,200010,40,64,0,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200011,-1,200011,63,48,64,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200012,249,200012,346,21,97,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200101,63,200101,73,24,10,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200102,10,200102,25,74,15,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200103,-48,200103,30,95,78,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200104,-11,200104,19,36,30,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200105,52,200105,104,16,52,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200106,96,200106,108,17,12,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200107,107,200107,110,2,3,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200108,60,200108,62,3,2,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200109,64,200109,97,38,33,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200110,-1,200110,18,64,19,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200111,97,200111,139,47,42,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200112,464,200112,469,32,5,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200201,198,200201,198,15,0,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200202,44,200202,80,48,36,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200203,-36,200203,51,58,87,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200204,-49,200204,52,29,101,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200205,19,200205,60,14,41,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200206,143,200206,149,8,6,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200207,335,200207,342,4,7,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200208,26,200208,46,6,20,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200209,28,200209,40,10,12,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200210,2,200210,6,22,4,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200211,-17,200211,48,26,65,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200212,63,200212,110,13,47,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200301,57,200301,73,1,16,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200302,10,200302,17,16,7,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200303,-1,200303,28,24,29,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200304,-15,200304,21,27,36,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200305,85,200305,91,9,6,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200306,18,200306,36,6,18,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200307,78,200307,86,3,8,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200308,65,200308,70,2,5,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200309,60,200309,91,6,31,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200310,1,200310,8,25,7,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200311,83,200311,88,25,5,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200312,284,200312,322,17,38,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200401,11,200401,12,2,1,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200402,31,200402,33,11,2,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200403,-20,200403,17,31,37,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200404,-42,200404,22,22,64,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200405,67,200405,90,11,23,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200406,5,200406,14,8,9,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200407,189,200407,191,4,2,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200408,173,200408,205,1,32,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200409,304,200409,311,25,7,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200410,-2,200410,24,25,26,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200411,-144,200411,49,23,193,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200412,660,200412,705,21,45,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200501,105,200501,116,3,11,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200502,23,200502,38,11,15,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200503,-46,200503,23,21,69,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200504,-28,200504,92,7,120,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200505,43,200505,60,16,17,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200506,5,200506,46,5,41,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200507,208,200507,212,2,4,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200508,224,200508,257,20,33,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200509,90,200509,90,19,0,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200510,31,200510,47,21,16,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200511,143,200511,204,10,61,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200512,403,200512,464,33,61,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200601,144,200601,162,25,18,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200602,34,200602,56,25,22,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200603,-25,200603,53,20,78,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200604,25,200604,71,50,46,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200605,36,200605,88,8,52,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200606,6,200606,59,11,53,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200607,145,200607,163,4,18,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200608,512,200608,517,8,5,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200609,273,200609,274,16,1,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200610,66,200610,97,30,31,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200611,32,200611,118,24,86,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200612,442,200612,602,12,160,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200701,328,200701,341,10,13,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200702,12,200702,18,16,6,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200703,-103,200703,18,38,121,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200704,-31,200704,16,22,47,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200705,4,200705,19,10,15,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200706,9,200706,22,10,13,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200707,56,200707,86,3,30,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200708,-5,200708,34,7,39,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200709,30,200709,30,21,0,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200710,77,200710,91,15,14,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200711,31,200711,33,19,2,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200712,245,200712,271,13,26,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200801,92,200801,98,5,6,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200802,11,200802,16,11,5,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200803,-6,200803,16,6,22,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200804,-70,200804,11,11,81,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200805,28,200805,47,7,19,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200806,12,200806,25,7,13,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200807,83,200807,88,1,5,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200808,211,200808,224,4,13,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200809,22,200809,43,16,21,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200810,-17,200810,16,17,33,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200811,12,200811,91,18,79,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200812,688,200812,748,10,60,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200901,110,200901,112,1,2,
9780312136918,NUREMBERG WAR CRIMES TRIAL,"MARRUS, MICHAEL R.",1/15/97,200902,43,200902,83,9,40,
