"Author","Isbn","Ean","Title","Pub Date","Medium","Ans Code","Available","Consignment On Hand","Reserved Stock","Sets Made Up","Month","Gross Units  +  Comp Units","Return Units"
"SCHAKEL, PETER","1457636921","9781457636929","250 POEMS 3E",2013-06-14 12:00 AM,"PT","AS",584,0,0,38,201504,34,119
"SCHAKEL, PETER","1457636921","9781457636929","250 POEMS 3E",2013-06-14 12:00 AM,"PT","AS",584,0,0,38,201505,165,31
"SCHAKEL, PETER","1457636921","9781457636929","250 POEMS 3E",2013-06-14 12:00 AM,"PT","AS",584,0,0,38,201506,119,73
"SCHAKEL, PETER","1457636921","9781457636929","250 POEMS 3E",2013-06-14 12:00 AM,"PT","AS",584,0,0,38,201507,657,52
"SCHAKEL, PETER","1457636921","9781457636929","250 POEMS 3E",2013-06-14 12:00 AM,"PT","AS",584,0,0,38,201508,423,6
"SCHAKEL, PETER","1457636921","9781457636929","250 POEMS 3E",2013-06-14 12:00 AM,"PT","AS",584,0,0,38,201509,252,31
"SCHAKEL, PETER","1457636921","9781457636929","250 POEMS 3E",2013-06-14 12:00 AM,"PT","AS",584,0,0,38,201510,51,109
"KENNEDY, X. J.","1457636964","9781457636967","BRIEF BEDFORD READER 12E",2014-01-10 12:00 AM,"PT","AS",1141,69,0,191,201312,0,0
"KENNEDY, X. J.","1457636964","9781457636967","BRIEF BEDFORD READER 12E",2014-01-10 12:00 AM,"PT","AS",1141,69,0,191,201401,517,2
"KENNEDY, X. J.","1457636964","9781457636967","BRIEF BEDFORD READER 12E",2014-01-10 12:00 AM,"PT","AS",1141,69,0,191,201402,64,1
"KENNEDY, X. J.","1457636964","9781457636967","BRIEF BEDFORD READER 12E",2014-01-10 12:00 AM,"PT","AS",1141,69,0,191,201403,218,42
"KENNEDY, X. J.","1457636964","9781457636967","BRIEF BEDFORD READER 12E",2014-01-10 12:00 AM,"PT","AS",1141,69,0,191,201404,138,16
"KENNEDY, X. J.","1457636964","9781457636967","BRIEF BEDFORD READER 12E",2014-01-10 12:00 AM,"PT","AS",1141,69,0,191,201405,258,9
"KENNEDY, X. J.","1457636964","9781457636967","BRIEF BEDFORD READER 12E",2014-01-10 12:00 AM,"PT","AS",1141,69,0,191,201406,680,76
"KENNEDY, X. J.","1457636964","9781457636967","BRIEF BEDFORD READER 12E",2014-01-10 12:00 AM,"PT","AS",1141,69,0,191,201407,6403,9
"KENNEDY, X. J.","1457636964","9781457636967","BRIEF BEDFORD READER 12E",2014-01-10 12:00 AM,"PT","AS",1141,69,0,191,201408,3948,29
"KENNEDY, X. J.","1457636964","9781457636967","BRIEF BEDFORD READER 12E",2014-01-10 12:00 AM,"PT","AS",1141,69,0,191,201409,2857,27
"KENNEDY, X. J.","1457636964","9781457636967","BRIEF BEDFORD READER 12E",2014-01-10 12:00 AM,"PT","AS",1141,69,0,191,201410,95,952
"KENNEDY, X. J.","1457636964","9781457636967","BRIEF BEDFORD READER 12E",2014-01-10 12:00 AM,"PT","AS",1141,69,0,191,201411,181,228
"KENNEDY, X. J.","1457636964","9781457636967","BRIEF BEDFORD READER 12E",2014-01-10 12:00 AM,"PT","AS",1141,69,0,191,201412,1784,303
"KENNEDY, X. J.","1457636964","9781457636967","BRIEF BEDFORD READER 12E",2014-01-10 12:00 AM,"PT","AS",1141,69,0,191,201501,1419,27
"KENNEDY, X. J.","1457636964","9781457636967","BRIEF BEDFORD READER 12E",2014-01-10 12:00 AM,"PT","AS",1141,69,0,191,201502,122,180
"KENNEDY, X. J.","1457636964","9781457636967","BRIEF BEDFORD READER 12E",2014-01-10 12:00 AM,"PT","AS",1141,69,0,191,201503,76,755
"KENNEDY, X. J.","1457636964","9781457636967","BRIEF BEDFORD READER 12E",2014-01-10 12:00 AM,"PT","AS",1141,69,0,191,201504,53,248
"KENNEDY, X. J.","1457636964","9781457636967","BRIEF BEDFORD READER 12E",2014-01-10 12:00 AM,"PT","AS",1141,69,0,191,201505,169,82
"KENNEDY, X. J.","1457636964","9781457636967","BRIEF BEDFORD READER 12E",2014-01-10 12:00 AM,"PT","AS",1141,69,0,191,201506,500,135
"KENNEDY, X. J.","1457636964","9781457636967","BRIEF BEDFORD READER 12E",2014-01-10 12:00 AM,"PT","AS",1141,69,0,191,201507,4676,56
"KENNEDY, X. J.","1457636964","9781457636967","BRIEF BEDFORD READER 12E",2014-01-10 12:00 AM,"PT","AS",1141,69,0,191,201508,3938,39
"KENNEDY, X. J.","1457636964","9781457636967","BRIEF BEDFORD READER 12E",2014-01-10 12:00 AM,"PT","AS",1141,69,0,191,201509,1536,106
"KENNEDY, X. J.","1457636964","9781457636967","BRIEF BEDFORD READER 12E",2014-01-10 12:00 AM,"PT","AS",1141,69,0,191,201510,54,420
"AXELROD, RISE B.","1457638940","9781457638947","READING CRITICALLY WRITING WELL 10E",2013-12-13 12:00 AM,"PT","AS",2937,0,0,484,201312,582,0
"AXELROD, RISE B.","1457638940","9781457638947","READING CRITICALLY WRITING WELL 10E",2013-12-13 12:00 AM,"PT","AS",2937,0,0,484,201401,563,10
"AXELROD, RISE B.","1457638940","9781457638947","READING CRITICALLY WRITING WELL 10E",2013-12-13 12:00 AM,"PT","AS",2937,0,0,484,201402,87,7
"AXELROD, RISE B.","1457638940","9781457638947","READING CRITICALLY WRITING WELL 10E",2013-12-13 12:00 AM,"PT","AS",2937,0,0,484,201403,81,100
"AXELROD, RISE B.","1457638940","9781457638947","READING CRITICALLY WRITING WELL 10E",2013-12-13 12:00 AM,"PT","AS",2937,0,0,484,201404,365,41
"AXELROD, RISE B.","1457638940","9781457638947","READING CRITICALLY WRITING WELL 10E",2013-12-13 12:00 AM,"PT","AS",2937,0,0,484,201405,397,13
"AXELROD, RISE B.","1457638940","9781457638947","READING CRITICALLY WRITING WELL 10E",2013-12-13 12:00 AM,"PT","AS",2937,0,0,484,201406,713,3
"AXELROD, RISE B.","1457638940","9781457638947","READING CRITICALLY WRITING WELL 10E",2013-12-13 12:00 AM,"PT","AS",2937,0,0,484,201407,6502,16
"AXELROD, RISE B.","1457638940","9781457638947","READING CRITICALLY WRITING WELL 10E",2013-12-13 12:00 AM,"PT","AS",2937,0,0,484,201408,3847,59
"AXELROD, RISE B.","1457638940","9781457638947","READING CRITICALLY WRITING WELL 10E",2013-12-13 12:00 AM,"PT","AS",2937,0,0,484,201409,1298,55
"AXELROD, RISE B.","1457638940","9781457638947","READING CRITICALLY WRITING WELL 10E",2013-12-13 12:00 AM,"PT","AS",2937,0,0,484,201410,104,410
"AXELROD, RISE B.","1457638940","9781457638947","READING CRITICALLY WRITING WELL 10E",2013-12-13 12:00 AM,"PT","AS",2937,0,0,484,201411,382,267
"AXELROD, RISE B.","1457638940","9781457638947","READING CRITICALLY WRITING WELL 10E",2013-12-13 12:00 AM,"PT","AS",2937,0,0,484,201412,2791,195
"AXELROD, RISE B.","1457638940","9781457638947","READING CRITICALLY WRITING WELL 10E",2013-12-13 12:00 AM,"PT","AS",2937,0,0,484,201501,887,46
"AXELROD, RISE B.","1457638940","9781457638947","READING CRITICALLY WRITING WELL 10E",2013-12-13 12:00 AM,"PT","AS",2937,0,0,484,201502,159,897
"AXELROD, RISE B.","1457638940","9781457638947","READING CRITICALLY WRITING WELL 10E",2013-12-13 12:00 AM,"PT","AS",2937,0,0,484,201503,30,776
"AXELROD, RISE B.","1457638940","9781457638947","READING CRITICALLY WRITING WELL 10E",2013-12-13 12:00 AM,"PT","AS",2937,0,0,484,201504,226,330
"AXELROD, RISE B.","1457638940","9781457638947","READING CRITICALLY WRITING WELL 10E",2013-12-13 12:00 AM,"PT","AS",2937,0,0,484,201505,185,55
"AXELROD, RISE B.","1457638940","9781457638947","READING CRITICALLY WRITING WELL 10E",2013-12-13 12:00 AM,"PT","AS",2937,0,0,484,201506,524,10
"AXELROD, RISE B.","1457638940","9781457638947","READING CRITICALLY WRITING WELL 10E",2013-12-13 12:00 AM,"PT","AS",2937,0,0,484,201507,3047,137
"AXELROD, RISE B.","1457638940","9781457638947","READING CRITICALLY WRITING WELL 10E",2013-12-13 12:00 AM,"PT","AS",2937,0,0,484,201508,2597,35
"AXELROD, RISE B.","1457638940","9781457638947","READING CRITICALLY WRITING WELL 10E",2013-12-13 12:00 AM,"PT","AS",2937,0,0,484,201509,337,47
"AXELROD, RISE B.","1457638940","9781457638947","READING CRITICALLY WRITING WELL 10E",2013-12-13 12:00 AM,"PT","AS",2937,0,0,484,201510,75,1157
"O'HAIR, DAN","1457641739","9781457641732","CP SPEAK GUIDEBOOK 5E BROOKDALE CC",2012-08-01 12:00 AM,"CU","OS",79,0,0,0,201211,-1,20
"O'HAIR, DAN","1457641739","9781457641732","CP SPEAK GUIDEBOOK 5E BROOKDALE CC",2012-08-01 12:00 AM,"CU","OS",79,0,0,0,201301,15,0
"O'HAIR, DAN","1457641739","9781457641732","CP SPEAK GUIDEBOOK 5E BROOKDALE CC",2012-08-01 12:00 AM,"CU","OS",79,0,0,0,201302,75,0
"O'HAIR, DAN","1457641739","9781457641732","CP SPEAK GUIDEBOOK 5E BROOKDALE CC",2012-08-01 12:00 AM,"CU","OS",79,0,0,0,201307,928,0
"O'HAIR, DAN","1457641739","9781457641732","CP SPEAK GUIDEBOOK 5E BROOKDALE CC",2012-08-01 12:00 AM,"CU","OS",79,0,0,0,201309,7,0
"O'HAIR, DAN","1457641739","9781457641732","CP SPEAK GUIDEBOOK 5E BROOKDALE CC",2012-08-01 12:00 AM,"CU","OS",79,0,0,0,201312,302,0
"O'HAIR, DAN","1457641739","9781457641732","CP SPEAK GUIDEBOOK 5E BROOKDALE CC",2012-08-01 12:00 AM,"CU","OS",79,0,0,0,201407,456,0
"O'HAIR, DAN","1457641739","9781457641732","CP SPEAK GUIDEBOOK 5E BROOKDALE CC",2012-08-01 12:00 AM,"CU","OS",79,0,0,0,201410,3,0
"O'HAIR, DAN","1457641739","9781457641732","CP SPEAK GUIDEBOOK 5E BROOKDALE CC",2012-08-01 12:00 AM,"CU","OS",79,0,0,0,201412,447,0
"O'HAIR, DAN","1457641739","9781457641732","CP SPEAK GUIDEBOOK 5E BROOKDALE CC",2012-08-01 12:00 AM,"CU","OS",79,0,0,0,201503,1,0
"O'HAIR, DAN","1457641739","9781457641732","CP SPEAK GUIDEBOOK 5E BROOKDALE CC",2012-08-01 12:00 AM,"CU","OS",79,0,0,0,201507,373,0
"MCKAY, JOHN P.","1457642182","9781457642180","HIST WEST SOCIETY 11E SINCE 1300",2013-09-20 12:00 AM,"PT","AS",1228,0,0,7,201309,243,0
"MCKAY, JOHN P.","1457642182","9781457642180","HIST WEST SOCIETY 11E SINCE 1300",2013-09-20 12:00 AM,"PT","AS",1228,0,0,7,201310,51,51
"MCKAY, JOHN P.","1457642182","9781457642180","HIST WEST SOCIETY 11E SINCE 1300",2013-09-20 12:00 AM,"PT","AS",1228,0,0,7,201311,18,2
"MCKAY, JOHN P.","1457642182","9781457642180","HIST WEST SOCIETY 11E SINCE 1300",2013-09-20 12:00 AM,"PT","AS",1228,0,0,7,201312,18,2
"MCKAY, JOHN P.","1457642182","9781457642180","HIST WEST SOCIETY 11E SINCE 1300",2013-09-20 12:00 AM,"PT","AS",1228,0,0,7,201401,187,0
"MCKAY, JOHN P.","1457642182","9781457642180","HIST WEST SOCIETY 11E SINCE 1300",2013-09-20 12:00 AM,"PT","AS",1228,0,0,7,201402,814,6
"MCKAY, JOHN P.","1457642182","9781457642180","HIST WEST SOCIETY 11E SINCE 1300",2013-09-20 12:00 AM,"PT","AS",1228,0,0,7,201403,3,25
"MCKAY, JOHN P.","1457642182","9781457642180","HIST WEST SOCIETY 11E SINCE 1300",2013-09-20 12:00 AM,"PT","AS",1228,0,0,7,201404,10,44
"MCKAY, JOHN P.","1457642182","9781457642180","HIST WEST SOCIETY 11E SINCE 1300",2013-09-20 12:00 AM,"PT","AS",1228,0,0,7,201405,57,2
"MCKAY, JOHN P.","1457642182","9781457642180","HIST WEST SOCIETY 11E SINCE 1300",2013-09-20 12:00 AM,"PT","AS",1228,0,0,7,201406,244,11
"MCKAY, JOHN P.","1457642182","9781457642180","HIST WEST SOCIETY 11E SINCE 1300",2013-09-20 12:00 AM,"PT","AS",1228,0,0,7,201407,536,2
"MCKAY, JOHN P.","1457642182","9781457642180","HIST WEST SOCIETY 11E SINCE 1300",2013-09-20 12:00 AM,"PT","AS",1228,0,0,7,201408,821,0
"MCKAY, JOHN P.","1457642182","9781457642180","HIST WEST SOCIETY 11E SINCE 1300",2013-09-20 12:00 AM,"PT","AS",1228,0,0,7,201409,214,1
"MCKAY, JOHN P.","1457642182","9781457642180","HIST WEST SOCIETY 11E SINCE 1300",2013-09-20 12:00 AM,"PT","AS",1228,0,0,7,201410,5,50
"MCKAY, JOHN P.","1457642182","9781457642180","HIST WEST SOCIETY 11E SINCE 1300",2013-09-20 12:00 AM,"PT","AS",1228,0,0,7,201411,62,66
"MCKAY, JOHN P.","1457642182","9781457642180","HIST WEST SOCIETY 11E SINCE 1300",2013-09-20 12:00 AM,"PT","AS",1228,0,0,7,201412,134,0
"MCKAY, JOHN P.","1457642182","9781457642180","HIST WEST SOCIETY 11E SINCE 1300",2013-09-20 12:00 AM,"PT","AS",1228,0,0,7,201501,27,12
"MCKAY, JOHN P.","1457642182","9781457642180","HIST WEST SOCIETY 11E SINCE 1300",2013-09-20 12:00 AM,"PT","AS",1228,0,0,7,201502,4,1
"MCKAY, JOHN P.","1457642182","9781457642180","HIST WEST SOCIETY 11E SINCE 1300",2013-09-20 12:00 AM,"PT","AS",1228,0,0,7,201503,2,155
"MCKAY, JOHN P.","1457642182","9781457642180","HIST WEST SOCIETY 11E SINCE 1300",2013-09-20 12:00 AM,"PT","AS",1228,0,0,7,201504,110,36
"MCKAY, JOHN P.","1457642182","9781457642180","HIST WEST SOCIETY 11E SINCE 1300",2013-09-20 12:00 AM,"PT","AS",1228,0,0,7,201505,201,1
"MCKAY, JOHN P.","1457642182","9781457642180","HIST WEST SOCIETY 11E SINCE 1300",2013-09-20 12:00 AM,"PT","AS",1228,0,0,7,201506,357,34
"MCKAY, JOHN P.","1457642182","9781457642180","HIST WEST SOCIETY 11E SINCE 1300",2013-09-20 12:00 AM,"PT","AS",1228,0,0,7,201507,576,21
"MCKAY, JOHN P.","1457642182","9781457642180","HIST WEST SOCIETY 11E SINCE 1300",2013-09-20 12:00 AM,"PT","AS",1228,0,0,7,201508,532,80
"MCKAY, JOHN P.","1457642182","9781457642180","HIST WEST SOCIETY 11E SINCE 1300",2013-09-20 12:00 AM,"PT","AS",1228,0,0,7,201509,254,59
"MCKAY, JOHN P.","1457642182","9781457642180","HIST WEST SOCIETY 11E SINCE 1300",2013-09-20 12:00 AM,"PT","AS",1228,0,0,7,201510,7,29
"HENRETTA, JAMES A.","1457648644","9781457648649","AMERICA CONCISE HISTORY 6E V2",2014-07-18 12:00 AM,"PT","AS",2323,0,0,178,201407,333,0
"HENRETTA, JAMES A.","1457648644","9781457648649","AMERICA CONCISE HISTORY 6E V2",2014-07-18 12:00 AM,"PT","AS",2323,0,0,178,201408,1688,2
"HENRETTA, JAMES A.","1457648644","9781457648649","AMERICA CONCISE HISTORY 6E V2",2014-07-18 12:00 AM,"PT","AS",2323,0,0,178,201409,154,2
"HENRETTA, JAMES A.","1457648644","9781457648649","AMERICA CONCISE HISTORY 6E V2",2014-07-18 12:00 AM,"PT","AS",2323,0,0,178,201410,68,156
"HENRETTA, JAMES A.","1457648644","9781457648649","AMERICA CONCISE HISTORY 6E V2",2014-07-18 12:00 AM,"PT","AS",2323,0,0,178,201411,274,67
"HENRETTA, JAMES A.","1457648644","9781457648649","AMERICA CONCISE HISTORY 6E V2",2014-07-18 12:00 AM,"PT","AS",2323,0,0,178,201412,1736,43
"HENRETTA, JAMES A.","1457648644","9781457648649","AMERICA CONCISE HISTORY 6E V2",2014-07-18 12:00 AM,"PT","AS",2323,0,0,178,201501,734,18
"HENRETTA, JAMES A.","1457648644","9781457648649","AMERICA CONCISE HISTORY 6E V2",2014-07-18 12:00 AM,"PT","AS",2323,0,0,178,201502,150,77
"HENRETTA, JAMES A.","1457648644","9781457648649","AMERICA CONCISE HISTORY 6E V2",2014-07-18 12:00 AM,"PT","AS",2323,0,0,178,201503,130,586
"HENRETTA, JAMES A.","1457648644","9781457648649","AMERICA CONCISE HISTORY 6E V2",2014-07-18 12:00 AM,"PT","AS",2323,0,0,178,201504,350,246
"HENRETTA, JAMES A.","1457648644","9781457648649","AMERICA CONCISE HISTORY 6E V2",2014-07-18 12:00 AM,"PT","AS",2323,0,0,178,201505,198,7
"HENRETTA, JAMES A.","1457648644","9781457648649","AMERICA CONCISE HISTORY 6E V2",2014-07-18 12:00 AM,"PT","AS",2323,0,0,178,201506,173,33
"HENRETTA, JAMES A.","1457648644","9781457648649","AMERICA CONCISE HISTORY 6E V2",2014-07-18 12:00 AM,"PT","AS",2323,0,0,178,201507,2367,62
"HENRETTA, JAMES A.","1457648644","9781457648649","AMERICA CONCISE HISTORY 6E V2",2014-07-18 12:00 AM,"PT","AS",2323,0,0,178,201508,1240,1
"HENRETTA, JAMES A.","1457648644","9781457648649","AMERICA CONCISE HISTORY 6E V2",2014-07-18 12:00 AM,"PT","AS",2323,0,0,178,201509,240,66
"HENRETTA, JAMES A.","1457648644","9781457648649","AMERICA CONCISE HISTORY 6E V2",2014-07-18 12:00 AM,"PT","AS",2323,0,0,178,201510,95,453
"HENRETTA, JAMES A.","1457648652","9781457648656","AMERICA CONCISE HISTORY 6E V1",2014-07-18 12:00 AM,"PT","AS",487,0,0,483,201407,855,0
"HENRETTA, JAMES A.","1457648652","9781457648656","AMERICA CONCISE HISTORY 6E V1",2014-07-18 12:00 AM,"PT","AS",487,0,0,483,201408,1615,0
"HENRETTA, JAMES A.","1457648652","9781457648656","AMERICA CONCISE HISTORY 6E V1",2014-07-18 12:00 AM,"PT","AS",487,0,0,483,201409,142,2
"HENRETTA, JAMES A.","1457648652","9781457648656","AMERICA CONCISE HISTORY 6E V1",2014-07-18 12:00 AM,"PT","AS",487,0,0,483,201410,108,116
"HENRETTA, JAMES A.","1457648652","9781457648656","AMERICA CONCISE HISTORY 6E V1",2014-07-18 12:00 AM,"PT","AS",487,0,0,483,201411,485,31
"HENRETTA, JAMES A.","1457648652","9781457648656","AMERICA CONCISE HISTORY 6E V1",2014-07-18 12:00 AM,"PT","AS",487,0,0,483,201412,1738,102
"HENRETTA, JAMES A.","1457648652","9781457648656","AMERICA CONCISE HISTORY 6E V1",2014-07-18 12:00 AM,"PT","AS",487,0,0,483,201501,407,1
"HENRETTA, JAMES A.","1457648652","9781457648656","AMERICA CONCISE HISTORY 6E V1",2014-07-18 12:00 AM,"PT","AS",487,0,0,483,201502,117,67
"HENRETTA, JAMES A.","1457648652","9781457648656","AMERICA CONCISE HISTORY 6E V1",2014-07-18 12:00 AM,"PT","AS",487,0,0,483,201503,127,501
"HENRETTA, JAMES A.","1457648652","9781457648656","AMERICA CONCISE HISTORY 6E V1",2014-07-18 12:00 AM,"PT","AS",487,0,0,483,201504,378,177
"HENRETTA, JAMES A.","1457648652","9781457648656","AMERICA CONCISE HISTORY 6E V1",2014-07-18 12:00 AM,"PT","AS",487,0,0,483,201505,218,11
"HENRETTA, JAMES A.","1457648652","9781457648656","AMERICA CONCISE HISTORY 6E V1",2014-07-18 12:00 AM,"PT","AS",487,0,0,483,201506,166,66
"HENRETTA, JAMES A.","1457648652","9781457648656","AMERICA CONCISE HISTORY 6E V1",2014-07-18 12:00 AM,"PT","AS",487,0,0,483,201507,4072,161
"HENRETTA, JAMES A.","1457648652","9781457648656","AMERICA CONCISE HISTORY 6E V1",2014-07-18 12:00 AM,"PT","AS",487,0,0,483,201508,2394,55
"HENRETTA, JAMES A.","1457648652","9781457648656","AMERICA CONCISE HISTORY 6E V1",2014-07-18 12:00 AM,"PT","AS",487,0,0,483,201509,382,142
"HENRETTA, JAMES A.","1457648652","9781457648656","AMERICA CONCISE HISTORY 6E V1",2014-07-18 12:00 AM,"PT","AS",487,0,0,483,201510,95,697
"MCCORNACK, STEVEN","1457649314","9781457649318","LL CHOICES AND CONNECTIONS",2014-07-07 12:00 AM,"LL","AS",298,0,0,0,201411,-6,0
"MCCORNACK, STEVEN","1457649314","9781457649318","LL CHOICES AND CONNECTIONS",2014-07-07 12:00 AM,"LL","AS",298,0,0,0,201412,60,0
"MCCORNACK, STEVEN","1457649314","9781457649318","LL CHOICES AND CONNECTIONS",2014-07-07 12:00 AM,"LL","AS",298,0,0,0,201502,1,0
"MCCORNACK, STEVEN","1457649314","9781457649318","LL CHOICES AND CONNECTIONS",2014-07-07 12:00 AM,"LL","AS",298,0,0,0,201503,1,0
"MCCORNACK, STEVEN","1457649314","9781457649318","LL CHOICES AND CONNECTIONS",2014-07-07 12:00 AM,"LL","AS",298,0,0,0,201504,1,0
"MCCORNACK, STEVEN","1457649314","9781457649318","LL CHOICES AND CONNECTIONS",2014-07-07 12:00 AM,"LL","AS",298,0,0,0,201506,29,0
"MCCORNACK, STEVEN","1457649314","9781457649318","LL CHOICES AND CONNECTIONS",2014-07-07 12:00 AM,"LL","AS",298,0,0,0,201507,532,0
"MCCORNACK, STEVEN","1457649314","9781457649318","LL CHOICES AND CONNECTIONS",2014-07-07 12:00 AM,"LL","AS",298,0,0,0,201508,148,0
"MCCORNACK, STEVEN","1457649314","9781457649318","LL CHOICES AND CONNECTIONS",2014-07-07 12:00 AM,"LL","AS",298,0,0,0,201509,63,2
"BARNET, SYLVAN","1457650010","9781457650017","EBOOK TO GO ACCESS CURRENT ISS 10E",2013-09-23 12:00 AM,"EB","AS",300,0,0,0,201310,1,0
"BARNET, SYLVAN","1457650010","9781457650017","EBOOK TO GO ACCESS CURRENT ISS 10E",2013-09-23 12:00 AM,"EB","AS",300,0,0,0,201408,34,0
"BARNET, SYLVAN","1457650010","9781457650017","EBOOK TO GO ACCESS CURRENT ISS 10E",2013-09-23 12:00 AM,"EB","AS",300,0,0,0,201505,21,0
"BARNET, SYLVAN","1457650010","9781457650017","EBOOK TO GO ACCESS CURRENT ISS 10E",2013-09-23 12:00 AM,"EB","AS",300,0,0,0,201507,120,0
"BARNET, SYLVAN","1457650010","9781457650017","EBOOK TO GO ACCESS CURRENT ISS 10E",2013-09-23 12:00 AM,"EB","AS",300,0,0,0,201508,10,0
"BARNET, SYLVAN","1457650010","9781457650017","EBOOK TO GO ACCESS CURRENT ISS 10E",2013-09-23 12:00 AM,"EB","AS",300,0,0,0,201509,0,0
"MEYER, MICHAEL","1457650517","9781457650512","LITERATURE TO GO 2E",2013-08-02 12:00 AM,"PT","AS",4221,0,0,238,201308,2374,5
"MEYER, MICHAEL","1457650517","9781457650512","LITERATURE TO GO 2E",2013-08-02 12:00 AM,"PT","AS",4221,0,0,238,201309,942,40
"MEYER, MICHAEL","1457650517","9781457650512","LITERATURE TO GO 2E",2013-08-02 12:00 AM,"PT","AS",4221,0,0,238,201310,137,58
"MEYER, MICHAEL","1457650517","9781457650512","LITERATURE TO GO 2E",2013-08-02 12:00 AM,"PT","AS",4221,0,0,238,201311,1011,253
"MEYER, MICHAEL","1457650517","9781457650512","LITERATURE TO GO 2E",2013-08-02 12:00 AM,"PT","AS",4221,0,0,238,201312,1988,39
"MEYER, MICHAEL","1457650517","9781457650512","LITERATURE TO GO 2E",2013-08-02 12:00 AM,"PT","AS",4221,0,0,238,201401,1262,13
"MEYER, MICHAEL","1457650517","9781457650512","LITERATURE TO GO 2E",2013-08-02 12:00 AM,"PT","AS",4221,0,0,238,201402,372,211
"MEYER, MICHAEL","1457650517","9781457650512","LITERATURE TO GO 2E",2013-08-02 12:00 AM,"PT","AS",4221,0,0,238,201403,64,368
"MEYER, MICHAEL","1457650517","9781457650512","LITERATURE TO GO 2E",2013-08-02 12:00 AM,"PT","AS",4221,0,0,238,201404,120,383
"MEYER, MICHAEL","1457650517","9781457650512","LITERATURE TO GO 2E",2013-08-02 12:00 AM,"PT","AS",4221,0,0,238,201405,224,82
"MEYER, MICHAEL","1457650517","9781457650512","LITERATURE TO GO 2E",2013-08-02 12:00 AM,"PT","AS",4221,0,0,238,201406,329,128
"MEYER, MICHAEL","1457650517","9781457650512","LITERATURE TO GO 2E",2013-08-02 12:00 AM,"PT","AS",4221,0,0,238,201407,1566,38
"MEYER, MICHAEL","1457650517","9781457650512","LITERATURE TO GO 2E",2013-08-02 12:00 AM,"PT","AS",4221,0,0,238,201408,1183,29
"MEYER, MICHAEL","1457650517","9781457650512","LITERATURE TO GO 2E",2013-08-02 12:00 AM,"PT","AS",4221,0,0,238,201409,548,17
"MEYER, MICHAEL","1457650517","9781457650512","LITERATURE TO GO 2E",2013-08-02 12:00 AM,"PT","AS",4221,0,0,238,201410,71,200
"MEYER, MICHAEL","1457650517","9781457650512","LITERATURE TO GO 2E",2013-08-02 12:00 AM,"PT","AS",4221,0,0,238,201411,200,385
"MEYER, MICHAEL","1457650517","9781457650512","LITERATURE TO GO 2E",2013-08-02 12:00 AM,"PT","AS",4221,0,0,238,201412,1645,198
"MEYER, MICHAEL","1457650517","9781457650512","LITERATURE TO GO 2E",2013-08-02 12:00 AM,"PT","AS",4221,0,0,238,201501,1608,42
"MEYER, MICHAEL","1457650517","9781457650512","LITERATURE TO GO 2E",2013-08-02 12:00 AM,"PT","AS",4221,0,0,238,201502,304,172
"MEYER, MICHAEL","1457650517","9781457650512","LITERATURE TO GO 2E",2013-08-02 12:00 AM,"PT","AS",4221,0,0,238,201503,183,531
"MEYER, MICHAEL","1457650517","9781457650512","LITERATURE TO GO 2E",2013-08-02 12:00 AM,"PT","AS",4221,0,0,238,201504,89,443
"MEYER, MICHAEL","1457650517","9781457650512","LITERATURE TO GO 2E",2013-08-02 12:00 AM,"PT","AS",4221,0,0,238,201505,191,126
"MEYER, MICHAEL","1457650517","9781457650512","LITERATURE TO GO 2E",2013-08-02 12:00 AM,"PT","AS",4221,0,0,238,201506,166,101
"MEYER, MICHAEL","1457650517","9781457650512","LITERATURE TO GO 2E",2013-08-02 12:00 AM,"PT","AS",4221,0,0,238,201507,1458,64
"MEYER, MICHAEL","1457650517","9781457650512","LITERATURE TO GO 2E",2013-08-02 12:00 AM,"PT","AS",4221,0,0,238,201508,1342,37
"MEYER, MICHAEL","1457650517","9781457650512","LITERATURE TO GO 2E",2013-08-02 12:00 AM,"PT","AS",4221,0,0,238,201509,295,154
"MEYER, MICHAEL","1457650517","9781457650512","LITERATURE TO GO 2E",2013-08-02 12:00 AM,"PT","AS",4221,0,0,238,201510,36,381
"HACKER, DIANA","1457650576","9781457650574","RES EX BEDFORD HANDBOOK 9E",2014-01-24 12:00 AM,"PT","AS",8,0,0,125,201401,92,0
"HACKER, DIANA","1457650576","9781457650574","RES EX BEDFORD HANDBOOK 9E",2014-01-24 12:00 AM,"PT","AS",8,0,0,125,201402,18,0
"HACKER, DIANA","1457650576","9781457650574","RES EX BEDFORD HANDBOOK 9E",2014-01-24 12:00 AM,"PT","AS",8,0,0,125,201403,36,0
"HACKER, DIANA","1457650576","9781457650574","RES EX BEDFORD HANDBOOK 9E",2014-01-24 12:00 AM,"PT","AS",8,0,0,125,201404,46,0
"HACKER, DIANA","1457650576","9781457650574","RES EX BEDFORD HANDBOOK 9E",2014-01-24 12:00 AM,"PT","AS",8,0,0,125,201405,42,2
"HACKER, DIANA","1457650576","9781457650574","RES EX BEDFORD HANDBOOK 9E",2014-01-24 12:00 AM,"PT","AS",8,0,0,125,201406,17,0
"HACKER, DIANA","1457650576","9781457650574","RES EX BEDFORD HANDBOOK 9E",2014-01-24 12:00 AM,"PT","AS",8,0,0,125,201407,163,0
